R_Priority,FP,Complexity,Time,Cost,Class
148,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
127,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
155,4,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
19,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
150,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
173,2,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,0
175,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
117,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
148,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
174,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,2
160,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
75,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
44,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
188,4,-0.022891673301040322,1.249559116203251,1.0927658862416316,1
171,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
74,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
69,3,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
139,3,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,0
224,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
59,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
148,2,1.1977514223963737,-0.8330394108021674,0.6629519925189516,2
138,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
115,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
132,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
113,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
62,2,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
52,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
110,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
137,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
77,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
60,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
227,2,-0.022891673301040322,1.249559116203251,1.0927658862416316,1
99,4,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
126,1,-0.022891673301040322,-0.8330394108021674,-0.19667579492640858,2
102,2,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
97,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
74,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,2
73,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
112,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
117,4,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,0
68,2,-0.022891673301040322,-0.8330394108021674,-0.19667579492640858,2
123,3,-1.2435347689984542,1.249559116203251,-0.6264896886490887,0
32,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
90,4,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
75,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
168,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
168,3,-1.2435347689984542,0.8330394108021674,-0.7124524673936247,0
162,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
104,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
179,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
184,4,1.1977514223963737,1.249559116203251,2.812021461132352,1
113,2,1.1977514223963737,0.8330394108021674,2.382207567409672,1
68,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
143,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
137,3,-1.2435347689984542,1.249559116203251,-0.6264896886490887,0
157,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
142,4,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
144,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
138,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
74,3,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
68,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
48,3,-0.022891673301040322,1.249559116203251,1.0927658862416316,1
156,2,1.1977514223963737,-1.249559116203251,0.2331380987962715,2
180,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
32,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
124,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
67,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
81,1,-0.022891673301040322,-2.0825985270054184,-0.9703408036272327,2
97,4,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
28,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
62,3,1.1977514223963737,-0.8330394108021674,0.6629519925189516,2
133,3,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,0
103,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
130,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
161,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
98,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
68,2,-0.022891673301040322,-1.249559116203251,-0.45456413116001665,2
91,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
98,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
147,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
125,3,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
92,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
157,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
95,4,1.1977514223963737,-0.8330394108021674,0.6629519925189516,2
76,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
119,4,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
42,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
175,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
142,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
143,2,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,0
65,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
20,1,-1.2435347689984542,-1.249559116203251,-1.1422663611163049,2
168,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
115,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
157,3,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,0
114,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
84,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
151,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
135,1,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
55,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
87,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
93,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
108,4,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
156,4,1.1977514223963737,-0.8330394108021674,0.6629519925189516,2
89,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
117,1,1.1977514223963737,-0.8330394108021674,0.6629519925189516,2
115,3,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
123,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
76,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
102,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
76,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
73,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
93,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
213,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
113,4,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
153,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
197,2,-0.022891673301040322,-0.8330394108021674,-0.19667579492640858,2
202,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
20,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
93,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
86,4,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
74,3,-0.022891673301040322,-0.8330394108021674,-0.19667579492640858,2
114,2,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,0
57,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
96,4,-0.022891673301040322,-0.8330394108021674,-0.19667579492640858,2
90,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
59,2,-1.2435347689984542,-1.249559116203251,-1.1422663611163049,2
98,3,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
144,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,2
162,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
146,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
7,3,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,0
64,1,-1.2435347689984542,-1.6660788216043347,-1.3019115216418717,2
143,3,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,0
99,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
90,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
18,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
121,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
194,4,-0.022891673301040322,-0.8330394108021674,-0.19667579492640858,2
99,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
141,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
160,3,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
35,2,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,0
69,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
177,3,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
60,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
169,2,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,0
127,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
148,4,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
183,2,-0.022891673301040322,1.249559116203251,1.0927658862416316,1
171,1,1.1977514223963737,-1.6660788216043347,-0.5650877038315629,2
27,1,-1.2435347689984542,-1.6660788216043347,-1.3019115216418717,2
101,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
101,1,-0.022891673301040322,-2.0825985270054184,-0.9703408036272327,2
160,2,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,0
128,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
163,3,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,0
90,1,-1.2435347689984542,-1.6660788216043347,-1.3019115216418717,2
104,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
138,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
104,3,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,0
145,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
108,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
113,2,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
164,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
122,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
155,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
47,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
94,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
151,2,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
173,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
122,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
175,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
100,1,-0.022891673301040322,-1.6660788216043347,-0.9334996127367173,2
130,4,-1.2435347689984542,0.8330394108021674,-0.7124524673936247,0
89,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
146,1,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
28,1,-0.022891673301040322,-2.0825985270054184,-0.9703408036272327,2
59,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
79,2,-0.022891673301040322,-0.8330394108021674,-0.19667579492640858,2
151,1,-1.2435347689984542,-1.6660788216043347,-1.228229139860841,2
116,3,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
96,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
132,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
123,3,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
131,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
123,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
156,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
155,4,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,0
129,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
172,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
95,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
145,1,-1.2435347689984542,-2.0825985270054184,-1.3141919186053768,2
56,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
145,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
122,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
197,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
51,4,-1.2435347689984542,1.249559116203251,-0.6264896886490887,0
70,1,-0.022891673301040322,-2.0825985270054184,-0.9703408036272327,2
89,1,1.1977514223963737,-1.6660788216043347,-0.19667579492640858,2
161,4,1.1977514223963737,1.249559116203251,2.812021461132352,1
115,1,-1.2435347689984542,-1.6660788216043347,-1.3019115216418717,2
158,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
33,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
50,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
155,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
97,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
135,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
39,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
151,4,1.1977514223963737,-0.8330394108021674,0.6629519925189516,2
94,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
91,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
84,4,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
96,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
140,2,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
157,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,2
94,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
62,2,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,0
79,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,2
74,3,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,0
125,4,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,0
88,3,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,0
102,1,-0.022891673301040322,-2.0825985270054184,-0.9703408036272327,2
114,3,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,0
144,1,-0.022891673301040322,1.249559116203251,1.0927658862416316,1
56,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
170,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
58,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
93,2,1.1977514223963737,-1.249559116203251,0.2331380987962715,2
151,4,-1.2435347689984542,0.4165197054010837,-0.7984152461381607,0
142,3,-0.022891673301040322,1.249559116203251,1.0927658862416316,1
131,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
144,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
121,4,-0.022891673301040322,1.249559116203251,1.0927658862416316,1
36,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
144,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
113,1,-0.022891673301040322,-1.6660788216043347,-0.9334996127367173,2
107,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
90,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
79,1,-0.022891673301040322,-1.249559116203251,-0.45456413116001665,2
100,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
143,2,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,0
149,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
131,3,-1.2435347689984542,-0.4165197054010837,-0.9703408036272327,0
217,4,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
135,3,-0.022891673301040322,1.249559116203251,1.0927658862416316,1
145,1,-1.2435347689984542,-1.6660788216043347,-1.228229139860841,2
200,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
186,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
91,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
159,2,-0.022891673301040322,-1.249559116203251,-0.45456413116001665,2
238,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
36,3,-1.2435347689984542,1.249559116203251,-0.6264896886490887,0
103,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
124,2,-0.022891673301040322,1.249559116203251,1.0927658862416316,1
81,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,2
127,3,-0.022891673301040322,-0.4165197054010837,0.06121254130719947,2
153,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
144,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
144,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
142,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
170,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
198,4,-0.022891673301040322,1.249559116203251,1.0927658862416316,1
144,4,-1.2435347689984542,1.249559116203251,-0.6264896886490887,0
113,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
97,2,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
168,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
143,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
75,4,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,0
131,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,2
97,2,-0.022891673301040322,1.249559116203251,1.0927658862416316,1
130,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
86,2,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
66,3,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
73,3,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
107,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
138,3,-1.2435347689984542,-1.6660788216043347,-1.228229139860841,2
70,2,-0.022891673301040322,-0.8330394108021674,-0.19667579492640858,2
183,1,1.1977514223963737,-1.249559116203251,0.2331380987962715,2
175,3,-1.2435347689984542,-0.8330394108021674,-1.0563035823717688,0
143,2,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
59,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
81,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
174,1,1.1977514223963737,-2.0825985270054184,-0.6264896886490887,2
200,3,-1.2435347689984542,1.249559116203251,-0.6264896886490887,0
96,1,-0.022891673301040322,-1.249559116203251,-0.45456413116001665,2
125,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
90,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
144,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
83,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
124,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
118,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
176,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
110,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
75,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
168,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
71,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
29,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
118,1,1.1977514223963737,-1.6660788216043347,-0.5650877038315629,2
201,2,1.1977514223963737,1.249559116203251,2.812021461132352,1
138,1,1.1977514223963737,-1.6660788216043347,-0.5650877038315629,2
147,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
87,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
71,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
93,4,1.1977514223963737,-0.8330394108021674,0.6629519925189516,2
139,2,1.1977514223963737,-1.249559116203251,0.2331380987962715,2
135,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
162,3,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
155,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
146,2,-0.022891673301040322,-1.249559116203251,-0.45456413116001665,2
211,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
8,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
67,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
89,3,1.1977514223963737,0.4165197054010837,1.9523936736869918,1
52,4,-0.022891673301040322,0.4165197054010837,0.5769892137744156,1
110,1,-0.022891673301040322,-1.6660788216043347,-0.9334996127367173,2
143,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
133,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
197,1,1.1977514223963737,-1.6660788216043347,-0.5650877038315629,2
74,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
