R_Priority,FP,Complexity,Time,Cost,Class
128,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
60,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
110,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
54,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
158,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
169,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
108,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
234,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
146,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
144,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
89,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
163,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
143,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
133,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
153,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
131,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
21,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
51,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
68,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
135,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
190,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
173,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
138,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
137,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
32,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
142,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
203,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
135,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
169,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
155,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
70,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
94,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
204,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
120,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
83,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
77,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
109,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
156,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
147,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
149,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
138,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
151,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
128,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
174,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
131,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
69,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
135,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
158,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
18,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
125,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
73,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
97,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
165,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
51,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
90,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
154,4,-1.2435347689984542,1.249559116203251,-0.8720976279191915,0
94,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
173,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
69,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
22,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
121,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
219,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
131,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
101,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
145,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
106,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
144,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
97,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
128,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
148,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
93,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
102,2,-1.2435347689984542,-0.8330394108021674,-1.1791075520068202,0
129,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
77,2,1.1977514223963737,-0.8330394108021674,0.04893214434369433,2
40,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
128,4,1.1977514223963737,1.249559116203251,1.5839817647818375,1
117,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
121,2,-0.022891673301040322,-0.8330394108021674,-0.5650877038315629,2
81,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
183,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
142,3,-1.2435347689984542,0.4165197054010837,-0.994901597554243,0
117,4,-0.022891673301040322,1.249559116203251,0.355942068431323,1
192,3,-0.022891673301040322,0.4165197054010837,-0.0124698404738314,1
54,3,1.1977514223963737,0.4165197054010837,0.9699619166065803,1
