B_Req,R_Priority,FP,Complexity,Time,Cost
1077,122,3,-1.244619821,0.3847333236909606,-0.992918279
1078,26,4,-0.023580719,1.1751897618260156,0.34602704870759515
1079,175,3,-0.023580719,0.3847333236909606,-0.019139859
1080,58,3,-1.244619821,0.3847333236909606,-0.992918279
1081,138,3,-0.023580719,0.3847333236909606,-0.019139859
1082,138,2,1.1974583830783379,-0.800951334,0.041721293
1083,60,3,-0.023580719,0.3847333236909606,-0.019139859
1084,86,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1085,201,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1086,207,3,-1.244619821,0.3847333236909606,-0.992918279
1087,117,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1088,175,4,-1.244619821,1.1751897618260156,-0.871195976
1089,96,2,-0.023580719,-0.800951334,-0.56689022
1090,79,2,-0.023580719,-0.800951334,-0.56689022
1091,138,4,-0.023580719,1.1751897618260156,0.34602704870759515
1092,161,3,-0.023580719,0.3847333236909606,-0.019139859
1093,214,3,-0.023580719,0.3847333236909606,-0.019139859
1094,103,3,-1.244619821,0.3847333236909606,-0.992918279
1095,113,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1096,163,4,-1.244619821,1.1751897618260156,-0.871195976
1097,89,2,-1.244619821,-0.800951334,-1.175501732
1098,132,2,1.1974583830783379,-0.800951334,0.041721293
1099,42,3,-0.023580719,0.3847333236909606,-0.019139859
1100,125,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1101,120,3,-1.244619821,0.3847333236909606,-0.992918279
1102,63,2,1.1974583830783379,-0.800951334,0.041721293
1103,148,3,-1.244619821,0.3847333236909606,-0.992918279
1104,154,2,-1.244619821,-0.800951334,-1.175501732
1105,44,3,-0.023580719,0.3847333236909606,-0.019139859
1106,178,4,-0.023580719,1.1751897618260156,0.34602704870759515
1107,92,2,-1.244619821,-0.800951334,-1.175501732
1108,134,3,-0.023580719,0.3847333236909606,-0.019139859
1109,99,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1110,65,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1111,29,2,-1.244619821,-0.800951334,-1.175501732
1112,117,2,1.1974583830783379,-0.800951334,0.041721293
1113,227,2,-0.023580719,-0.800951334,-0.56689022
1114,102,2,-1.244619821,-0.800951334,-1.175501732
1115,96,4,-0.023580719,1.1751897618260156,0.34602704870759515
1116,77,3,-1.244619821,0.3847333236909606,-0.992918279
1117,207,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1118,147,3,-1.244619821,0.3847333236909606,-0.992918279
1119,149,3,-0.023580719,0.3847333236909606,-0.019139859
1120,118,2,1.1974583830783379,-0.800951334,0.041721293
1121,150,2,-1.244619821,-0.800951334,-1.175501732
1122,137,4,-1.244619821,1.1751897618260156,-0.871195976
1123,57,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1124,90,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1125,125,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1126,62,3,-0.023580719,0.3847333236909606,-0.019139859
1127,71,3,-0.023580719,0.3847333236909606,-0.019139859
1128,35,3,-0.023580719,0.3847333236909606,-0.019139859
1129,112,2,-1.244619821,-0.800951334,-1.175501732
1130,159,3,-0.023580719,0.3847333236909606,-0.019139859
1131,91,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1132,65,3,-1.244619821,0.3847333236909606,-0.992918279
1133,110,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1134,90,2,1.1974583830783379,-0.800951334,0.041721293
1135,85,2,1.1974583830783379,-0.800951334,0.041721293
1136,139,3,-0.023580719,0.3847333236909606,-0.019139859
1137,111,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1138,154,2,1.1974583830783379,-0.800951334,0.041721293
1139,156,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1140,169,2,-0.023580719,-0.800951334,-0.56689022
1141,175,4,-0.023580719,1.1751897618260156,0.34602704870759515
1142,37,3,-0.023580719,0.3847333236909606,-0.019139859
1143,147,3,-1.244619821,0.3847333236909606,-0.992918279
1144,73,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1145,52,4,-1.244619821,1.1751897618260156,-0.871195976
1146,94,4,-0.023580719,1.1751897618260156,0.34602704870759515
1147,130,2,-1.244619821,-0.800951334,-1.175501732
1148,177,3,-0.023580719,0.3847333236909606,-0.019139859
1149,89,4,-1.244619821,1.1751897618260156,-0.871195976
1150,146,2,-1.244619821,-0.800951334,-1.175501732
1151,115,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1152,126,4,-1.244619821,1.1751897618260156,-0.871195976
1153,139,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1154,94,2,-1.244619821,-0.800951334,-1.175501732
1155,132,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1156,143,4,-1.244619821,1.1751897618260156,-0.871195976
1157,185,2,-1.244619821,-0.800951334,-1.175501732
1158,167,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1159,161,3,-1.244619821,0.3847333236909606,-0.992918279
1160,102,2,-1.244619821,-0.800951334,-1.175501732
1161,155,2,-1.244619821,-0.800951334,-1.175501732
1162,157,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1163,129,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1164,128,2,-1.244619821,-0.800951334,-1.175501732
1165,65,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1166,179,3,-1.244619821,0.3847333236909606,-0.992918279
1167,60,3,-1.244619821,0.3847333236909606,-0.992918279
1168,157,3,-0.023580719,0.3847333236909606,-0.019139859
1169,42,3,-0.023580719,0.3847333236909606,-0.019139859
1170,135,2,1.1974583830783379,-0.800951334,0.041721293
1171,165,2,1.1974583830783379,-0.800951334,0.041721293
1172,115,3,-0.023580719,0.3847333236909606,-0.019139859
1173,181,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1174,144,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1175,80,2,-0.023580719,-0.800951334,-0.56689022
1176,144,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1177,105,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1178,20,3,-0.023580719,0.3847333236909606,-0.019139859
1179,80,4,-0.023580719,1.1751897618260156,0.34602704870759515
1180,54,4,-1.244619821,1.1751897618260156,-0.871195976
1181,76,2,-1.244619821,-0.800951334,-1.175501732
1182,50,2,1.1974583830783379,-0.800951334,0.041721293
1183,133,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1184,86,4,-0.023580719,1.1751897618260156,0.34602704870759515
1185,41,3,-1.244619821,0.3847333236909606,-0.992918279
1186,83,3,-1.244619821,0.3847333236909606,-0.992918279
1187,143,3,-0.023580719,0.3847333236909606,-0.019139859
1188,104,3,-1.244619821,0.3847333236909606,-0.992918279
1189,139,3,-1.244619821,0.3847333236909606,-0.992918279
1190,96,3,-0.023580719,0.3847333236909606,-0.019139859
1191,95,2,-0.023580719,-0.800951334,-0.56689022
1192,178,2,-1.244619821,-0.800951334,-1.175501732
1193,217,3,-0.023580719,0.3847333236909606,-0.019139859
1194,53,2,1.1974583830783379,-0.800951334,0.041721293
1195,229,3,-0.023580719,0.3847333236909606,-0.019139859
1196,87,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1197,195,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1198,73,4,-0.023580719,1.1751897618260156,0.34602704870759515
1199,156,2,1.1974583830783379,-0.800951334,0.041721293
1200,79,3,-0.023580719,0.3847333236909606,-0.019139859
1201,65,2,1.1974583830783379,-0.800951334,0.041721293
1202,104,3,-0.023580719,0.3847333236909606,-0.019139859
1203,179,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1204,138,3,-1.244619821,0.3847333236909606,-0.992918279
1205,236,3,-0.023580719,0.3847333236909606,-0.019139859
1206,87,3,-1.244619821,0.3847333236909606,-0.992918279
1207,151,4,-0.023580719,1.1751897618260156,0.34602704870759515
1208,174,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1209,35,3,-1.244619821,0.3847333236909606,-0.992918279
1210,170,3,-0.023580719,0.3847333236909606,-0.019139859
1211,119,2,-0.023580719,-0.800951334,-0.56689022
1212,151,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1213,148,3,-0.023580719,0.3847333236909606,-0.019139859
1214,97,2,1.1974583830783379,-0.800951334,0.041721293
1215,185,3,-1.244619821,0.3847333236909606,-0.992918279
1216,108,3,-1.244619821,0.3847333236909606,-0.992918279
1217,103,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1218,89,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1219,137,2,1.1974583830783379,-0.800951334,0.041721293
1220,83,3,-1.244619821,0.3847333236909606,-0.992918279
1221,168,3,-0.023580719,0.3847333236909606,-0.019139859
1222,162,2,-1.244619821,-0.800951334,-1.175501732
1223,228,2,1.1974583830783379,-0.800951334,0.041721293
1224,184,3,-0.023580719,0.3847333236909606,-0.019139859
1225,51,3,-1.244619821,0.3847333236909606,-0.992918279
1226,89,3,-1.244619821,0.3847333236909606,-0.992918279
1227,131,4,-1.244619821,1.1751897618260156,-0.871195976
1228,99,3,-0.023580719,0.3847333236909606,-0.019139859
1229,100,2,-1.244619821,-0.800951334,-1.175501732
1230,91,2,-1.244619821,-0.800951334,-1.175501732
1231,124,2,-0.023580719,-0.800951334,-0.56689022
1232,31,2,1.1974583830783379,-0.800951334,0.041721293
1233,166,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1234,51,2,-1.244619821,-0.800951334,-1.175501732
1235,175,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1236,238,4,-1.244619821,1.1751897618260156,-0.871195976
1237,111,4,-0.023580719,1.1751897618260156,0.34602704870759515
1238,119,3,-0.023580719,0.3847333236909606,-0.019139859
1239,136,2,1.1974583830783379,-0.800951334,0.041721293
1240,126,4,-0.023580719,1.1751897618260156,0.34602704870759515
1241,142,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1242,59,4,-1.244619821,1.1751897618260156,-0.871195976
1243,78,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1244,91,3,-0.023580719,0.3847333236909606,-0.019139859
1245,48,2,-0.023580719,-0.800951334,-0.56689022
1246,89,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1247,81,3,-1.244619821,0.3847333236909606,-0.992918279
1248,137,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1249,194,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1250,177,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1251,187,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1252,147,3,-1.244619821,0.3847333236909606,-0.992918279
1253,180,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1254,103,4,-0.023580719,1.1751897618260156,0.34602704870759515
1255,69,2,-1.244619821,-0.800951334,-1.175501732
1256,132,3,-1.244619821,0.3847333236909606,-0.992918279
1257,111,3,-1.244619821,0.3847333236909606,-0.992918279
1258,130,2,1.1974583830783379,-0.800951334,0.041721293
1259,131,2,-0.023580719,-0.800951334,-0.56689022
1260,118,4,-1.244619821,1.1751897618260156,-0.871195976
1261,37,4,-1.244619821,1.1751897618260156,-0.871195976
1262,211,4,-0.023580719,1.1751897618260156,0.34602704870759515
1263,107,3,-1.244619821,0.3847333236909606,-0.992918279
1264,155,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1265,115,3,-0.023580719,0.3847333236909606,-0.019139859
1266,134,3,-0.023580719,0.3847333236909606,-0.019139859
1267,131,3,-0.023580719,0.3847333236909606,-0.019139859
1268,171,3,-1.244619821,0.3847333236909606,-0.992918279
1269,122,2,1.1974583830783379,-0.800951334,0.041721293
1270,90,3,-1.244619821,0.3847333236909606,-0.992918279
1271,93,4,-1.244619821,1.1751897618260156,-0.871195976
1272,168,4,-1.244619821,1.1751897618260156,-0.871195976
1273,62,3,-1.244619821,0.3847333236909606,-0.992918279
1274,101,3,-0.023580719,0.3847333236909606,-0.019139859
1275,126,3,-0.023580719,0.3847333236909606,-0.019139859
1276,89,4,-1.244619821,1.1751897618260156,-0.871195976
1277,72,2,1.1974583830783379,-0.800951334,0.041721293
1278,122,3,-0.023580719,0.3847333236909606,-0.019139859
1279,164,3,-0.023580719,0.3847333236909606,-0.019139859
1280,201,4,-1.244619821,1.1751897618260156,-0.871195976
1281,127,3,-0.023580719,0.3847333236909606,-0.019139859
1282,110,4,-0.023580719,1.1751897618260156,0.34602704870759515
1283,109,3,-0.023580719,0.3847333236909606,-0.019139859
1284,38,2,-0.023580719,-0.800951334,-0.56689022
1285,77,2,-0.023580719,-0.800951334,-0.56689022
1286,115,3,-1.244619821,0.3847333236909606,-0.992918279
1287,134,4,-1.244619821,1.1751897618260156,-0.871195976
1288,204,4,-1.244619821,1.1751897618260156,-0.871195976
1289,114,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1290,24,2,1.1974583830783379,-0.800951334,0.041721293
1291,104,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1292,168,2,-0.023580719,-0.800951334,-0.56689022
1293,163,3,-1.244619821,0.3847333236909606,-0.992918279
1294,195,2,-1.244619821,-0.800951334,-1.175501732
1295,113,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1296,169,2,-1.244619821,-0.800951334,-1.175501732
1297,116,2,1.1974583830783379,-0.800951334,0.041721293
1298,169,4,-1.244619821,1.1751897618260156,-0.871195976
1299,116,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1300,113,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1301,77,3,-1.244619821,0.3847333236909606,-0.992918279
1302,42,3,-0.023580719,0.3847333236909606,-0.019139859
1303,164,3,-0.023580719,0.3847333236909606,-0.019139859
1304,80,3,-1.244619821,0.3847333236909606,-0.992918279
1305,105,3,-0.023580719,0.3847333236909606,-0.019139859
1306,53,2,-0.023580719,-0.800951334,-0.56689022
1307,107,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1308,70,2,-0.023580719,-0.800951334,-0.56689022
1309,124,3,-1.244619821,0.3847333236909606,-0.992918279
1310,62,4,-0.023580719,1.1751897618260156,0.34602704870759515
1311,129,3,-0.023580719,0.3847333236909606,-0.019139859
1312,36,3,-1.244619821,0.3847333236909606,-0.992918279
1313,192,3,-1.244619821,0.3847333236909606,-0.992918279
1314,140,4,-1.244619821,1.1751897618260156,-0.871195976
1315,198,2,1.1974583830783379,-0.800951334,0.041721293
1316,193,4,-0.023580719,1.1751897618260156,0.34602704870759515
1317,55,3,-1.244619821,0.3847333236909606,-0.992918279
1318,132,3,-1.244619821,0.3847333236909606,-0.992918279
1319,121,3,-1.244619821,0.3847333236909606,-0.992918279
1320,154,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1321,102,2,-0.023580719,-0.800951334,-0.56689022
1322,125,4,-0.023580719,1.1751897618260156,0.34602704870759515
1323,85,3,-0.023580719,0.3847333236909606,-0.019139859
1324,120,2,-1.244619821,-0.800951334,-1.175501732
1325,210,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1326,173,2,1.1974583830783379,-0.800951334,0.041721293
1327,44,4,-1.244619821,1.1751897618260156,-0.871195976
1328,214,4,-0.023580719,1.1751897618260156,0.34602704870759515
1329,21,3,-1.244619821,0.3847333236909606,-0.992918279
1330,77,3,-1.244619821,0.3847333236909606,-0.992918279
1331,79,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1332,186,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1333,79,3,-1.244619821,0.3847333236909606,-0.992918279
1334,11,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1335,83,2,-0.023580719,-0.800951334,-0.56689022
1336,144,2,-1.244619821,-0.800951334,-1.175501732
1337,56,4,-1.244619821,1.1751897618260156,-0.871195976
1338,154,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1339,132,4,-0.023580719,1.1751897618260156,0.34602704870759515
1340,66,3,-1.244619821,0.3847333236909606,-0.992918279
1341,174,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1342,76,3,-0.023580719,0.3847333236909606,-0.019139859
1343,71,3,-0.023580719,0.3847333236909606,-0.019139859
1344,114,3,-0.023580719,0.3847333236909606,-0.019139859
1345,195,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1346,140,3,-0.023580719,0.3847333236909606,-0.019139859
1347,183,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1348,145,2,1.1974583830783379,-0.800951334,0.041721293
1349,162,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1350,32,3,-1.244619821,0.3847333236909606,-0.992918279
1351,178,3,-0.023580719,0.3847333236909606,-0.019139859
1352,62,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1353,131,3,-0.023580719,0.3847333236909606,-0.019139859
1354,111,3,-0.023580719,0.3847333236909606,-0.019139859
1355,118,3,-0.023580719,0.3847333236909606,-0.019139859
1356,214,3,-0.023580719,0.3847333236909606,-0.019139859
1357,105,3,-0.023580719,0.3847333236909606,-0.019139859
1358,159,3,-1.244619821,0.3847333236909606,-0.992918279
1359,90,3,-1.244619821,0.3847333236909606,-0.992918279
1360,185,3,-0.023580719,0.3847333236909606,-0.019139859
1361,77,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1362,56,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1363,148,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1364,105,3,-1.244619821,0.3847333236909606,-0.992918279
1365,120,3,-0.023580719,0.3847333236909606,-0.019139859
1366,119,2,-1.244619821,-0.800951334,-1.175501732
1367,129,4,-1.244619821,1.1751897618260156,-0.871195976
1368,135,3,-0.023580719,0.3847333236909606,-0.019139859
1369,107,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1370,146,3,-0.023580719,0.3847333236909606,-0.019139859
1371,188,4,-0.023580719,1.1751897618260156,0.34602704870759515
1372,65,3,-1.244619821,0.3847333236909606,-0.992918279
1373,15,4,-0.023580719,1.1751897618260156,0.34602704870759515
1374,88,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1375,56,2,-1.244619821,-0.800951334,-1.175501732
1376,147,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1377,172,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1378,57,3,-0.023580719,0.3847333236909606,-0.019139859
1379,59,4,-0.023580719,1.1751897618260156,0.34602704870759515
1380,132,2,-1.244619821,-0.800951334,-1.175501732
1381,196,2,-1.244619821,-0.800951334,-1.175501732
1382,161,3,-1.244619821,0.3847333236909606,-0.992918279
1383,198,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1384,154,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1385,63,2,-0.023580719,-0.800951334,-0.56689022
1386,86,3,-0.023580719,0.3847333236909606,-0.019139859
1387,145,3,-0.023580719,0.3847333236909606,-0.019139859
1388,47,3,-0.023580719,0.3847333236909606,-0.019139859
1389,172,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1390,102,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1391,124,2,-1.244619821,-0.800951334,-1.175501732
1392,71,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1393,142,4,-1.244619821,1.1751897618260156,-0.871195976
1394,86,4,-1.244619821,1.1751897618260156,-0.871195976
1395,121,4,-0.023580719,1.1751897618260156,0.34602704870759515
1396,108,4,-0.023580719,1.1751897618260156,0.34602704870759515
1397,176,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1398,60,2,-0.023580719,-0.800951334,-0.56689022
1399,158,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1400,88,3,-1.244619821,0.3847333236909606,-0.992918279
1401,19,3,-0.023580719,0.3847333236909606,-0.019139859
1402,11,3,-1.244619821,0.3847333236909606,-0.992918279
1403,182,2,-0.023580719,-0.800951334,-0.56689022
1404,156,3,-0.023580719,0.3847333236909606,-0.019139859
1405,40,3,-0.023580719,0.3847333236909606,-0.019139859
1406,113,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1407,93,3,-1.244619821,0.3847333236909606,-0.992918279
1408,213,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1409,110,2,-0.023580719,-0.800951334,-0.56689022
1410,113,2,-0.023580719,-0.800951334,-0.56689022
1411,172,4,-0.023580719,1.1751897618260156,0.34602704870759515
1412,95,3,-0.023580719,0.3847333236909606,-0.019139859
1413,132,2,-0.023580719,-0.800951334,-0.56689022
1414,123,2,1.1974583830783379,-0.800951334,0.041721293
1415,128,3,-1.244619821,0.3847333236909606,-0.992918279
1416,52,3,-1.244619821,0.3847333236909606,-0.992918279
1417,222,3,-1.244619821,0.3847333236909606,-0.992918279
1418,218,2,-1.244619821,-0.800951334,-1.175501732
1419,89,3,-1.244619821,0.3847333236909606,-0.992918279
1420,95,2,-0.023580719,-0.800951334,-0.56689022
1421,127,2,1.1974583830783379,-0.800951334,0.041721293
1422,5,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1423,115,4,-0.023580719,1.1751897618260156,0.34602704870759515
1424,114,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1425,129,4,-0.023580719,1.1751897618260156,0.34602704870759515
1426,103,3,-0.023580719,0.3847333236909606,-0.019139859
1427,127,3,-1.244619821,0.3847333236909606,-0.992918279
1428,67,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1429,113,4,-0.023580719,1.1751897618260156,0.34602704870759515
1430,190,3,-0.023580719,0.3847333236909606,-0.019139859
1431,171,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1432,75,3,-1.244619821,0.3847333236909606,-0.992918279
1433,161,2,-1.244619821,-0.800951334,-1.175501732
1434,134,4,-1.244619821,1.1751897618260156,-0.871195976
1435,136,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1436,155,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1437,113,2,-0.023580719,-0.800951334,-0.56689022
1438,84,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1439,160,2,-0.023580719,-0.800951334,-0.56689022
1440,28,2,1.1974583830783379,-0.800951334,0.041721293
1441,144,3,-1.244619821,0.3847333236909606,-0.992918279
1442,179,2,-1.244619821,-0.800951334,-1.175501732
1443,133,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1444,105,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1445,142,2,-1.244619821,-0.800951334,-1.175501732
1446,135,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1447,36,3,-0.023580719,0.3847333236909606,-0.019139859
1448,22,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1449,143,3,-0.023580719,0.3847333236909606,-0.019139859
1450,106,3,-1.244619821,0.3847333236909606,-0.992918279
1451,137,4,-1.244619821,1.1751897618260156,-0.871195976
1452,144,3,-1.244619821,0.3847333236909606,-0.992918279
1453,209,4,-0.023580719,1.1751897618260156,0.34602704870759515
1454,159,3,-0.023580719,0.3847333236909606,-0.019139859
1455,50,4,-0.023580719,1.1751897618260156,0.34602704870759515
1456,75,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1457,82,3,-1.244619821,0.3847333236909606,-0.992918279
1458,205,4,-1.244619821,1.1751897618260156,-0.871195976
1459,111,3,-1.244619821,0.3847333236909606,-0.992918279
1460,162,3,-1.244619821,0.3847333236909606,-0.992918279
1461,135,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1462,103,4,-1.244619821,1.1751897618260156,-0.871195976
1463,114,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1464,82,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1465,94,3,-0.023580719,0.3847333236909606,-0.019139859
1466,171,4,-0.023580719,1.1751897618260156,0.34602704870759515
1467,168,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1468,66,2,1.1974583830783379,-0.800951334,0.041721293
1469,103,3,-0.023580719,0.3847333236909606,-0.019139859
1470,183,3,-1.244619821,0.3847333236909606,-0.992918279
1471,116,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1472,169,3,-0.023580719,0.3847333236909606,-0.019139859
1473,82,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1474,155,3,-0.023580719,0.3847333236909606,-0.019139859
1475,193,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1476,99,3,-0.023580719,0.3847333236909606,-0.019139859
1477,8,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1478,98,2,-0.023580719,-0.800951334,-0.56689022
1479,151,2,-0.023580719,-0.800951334,-0.56689022
1480,55,2,-1.244619821,-0.800951334,-1.175501732
1481,152,3,-0.023580719,0.3847333236909606,-0.019139859
1482,142,2,1.1974583830783379,-0.800951334,0.041721293
1483,122,2,-1.244619821,-0.800951334,-1.175501732
1484,58,4,-0.023580719,1.1751897618260156,0.34602704870759515
1485,177,3,-1.244619821,0.3847333236909606,-0.992918279
1486,104,3,-1.244619821,0.3847333236909606,-0.992918279
1487,120,2,1.1974583830783379,-0.800951334,0.041721293
1488,104,3,-0.023580719,0.3847333236909606,-0.019139859
1489,61,3,-0.023580719,0.3847333236909606,-0.019139859
1490,82,3,-0.023580719,0.3847333236909606,-0.019139859
1491,67,3,-0.023580719,0.3847333236909606,-0.019139859
1492,157,2,1.1974583830783379,-0.800951334,0.041721293
1493,107,3,-0.023580719,0.3847333236909606,-0.019139859
1494,182,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1495,139,3,-1.244619821,0.3847333236909606,-0.992918279
1496,98,2,-0.023580719,-0.800951334,-0.56689022
1497,84,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1498,156,3,-0.023580719,0.3847333236909606,-0.019139859
1499,106,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1500,115,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1501,160,3,-1.244619821,0.3847333236909606,-0.992918279
1502,201,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1503,141,2,1.1974583830783379,-0.800951334,0.041721293
1504,167,2,-0.023580719,-0.800951334,-0.56689022
1505,96,4,-0.023580719,1.1751897618260156,0.34602704870759515
1506,102,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1507,128,3,-1.244619821,0.3847333236909606,-0.992918279
1508,69,3,-1.244619821,0.3847333236909606,-0.992918279
1509,111,3,-1.244619821,0.3847333236909606,-0.992918279
1510,139,3,-0.023580719,0.3847333236909606,-0.019139859
1511,157,4,-0.023580719,1.1751897618260156,0.34602704870759515
1512,111,3,-0.023580719,0.3847333236909606,-0.019139859
1513,142,3,-0.023580719,0.3847333236909606,-0.019139859
1514,51,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1515,161,2,1.1974583830783379,-0.800951334,0.041721293
1516,118,4,-1.244619821,1.1751897618260156,-0.871195976
1517,162,3,-0.023580719,0.3847333236909606,-0.019139859
1518,128,4,-1.244619821,1.1751897618260156,-0.871195976
1519,64,3,-1.244619821,0.3847333236909606,-0.992918279
1520,118,3,-0.023580719,0.3847333236909606,-0.019139859
1521,71,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1522,179,4,-0.023580719,1.1751897618260156,0.34602704870759515
1523,86,3,-0.023580719,0.3847333236909606,-0.019139859
1524,181,4,-1.244619821,1.1751897618260156,-0.871195976
1525,184,3,1.1974583830783379,0.3847333236909606,0.9546385610986461
1526,120,2,1.1974583830783379,-0.800951334,0.041721293
1527,130,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1528,116,4,1.1974583830783379,1.1751897618260156,1.563250073489697
1529,41,3,-1.244619821,0.3847333236909606,-0.992918279
1530,108,3,-0.023580719,0.3847333236909606,-0.019139859
1531,66,4,-1.244619821,1.1751897618260156,-0.871195976
